Data,Processo,Recurso,Empenho,CNPJ,Credor,Município,Valor
2024-06-20 00:00:00,24080400006609,Tesouro,24003434621,53141079000137,Pref Mun de Esperanca do Sul,Esperanca do Sul,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434768,55435138000105,Fundo Mun Defesa Civil de Machadinho,Machadinho,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434870,53208531000130,Fundo Mun Prot Defesa Civil de Mato Castelhano,Mato Castelhano,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434906,55193065000192,Fundo Mun de Defesa Civil de Mato Leitao,Mato Leitao,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434943,53459039000138,Fundo Especial Prot Defesa Civil de Montauri,Montauri,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003434962,55399849000171,Fundo Mun Prot Defesa Civil Nova Santa Rita,Nova Santa Rita,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435000,53119508000170,Pref Porto Xavier,Porto Xavier,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435042,55320979000177,Fundo Mun Prot Defesa Civil Presidente Lucena,Presidente Lucena,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435075,53652760000140,Pref Mun de Santo Angelo,Santo Angelo,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435125,28185057000121,Fundo Mun Protecao Defesa Civil Sao Jose do Su,Sao Jose do Sul,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435215,18450954000161,Fundo Mun de Defesa Civil Sao Luiz Gonzaga,Sao Luiz Gonzaga,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435290,19073655000118,Fundo Municipal de Protecao Civil (fmpc),Sapiranga,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435353,53162361000109,Pref Mun de Ubiretama,Ubiretama,"R$ 200000,00"
2024-06-20 00:00:00,24080400006609,Tesouro,24003435509,55321461000158,Fundo Mun Defesa Civil de Vale do Sol,Vale do Sol,"R$ 200000,00"
2024-06-20 00:00:00,24080400006617,Tesouro,24003435643,55420580000168,Fundo Mun Defesa Civil de Chuvisca,Chuvisca,"R$ 200000,00"
2024-06-20 00:00:00,24080400006617,Tesouro,24003435682,53158314000183,Pref Mun de Morrinhos do Sul,Morrinhos do Sul,"R$ 200000,00"
2024-06-20 00:00:00,24080400006617,Tesouro,24003435712,53054377000190,Pref Mun de Morro Redondo,Morro Redondo,"R$ 200000,00"
2024-06-20 00:00:00,24080400006617,Tesouro,24003435772,14077301000128,Pref Mun de Nova Prata,Nova Prata,"R$ 200000,00"
2024-06-20 00:00:00,24080400006617,Tesouro,24003435801,53093531000132,Pref Mun de Porto Maua,Porto Maua,"R$ 200000,00"
2024-06-20 00:00:00,24080400006633,Judiciário,24003432851,28819730000138,Fundo Munic Defesa Civil Bento Gonçalves,Bento Goncalves,"R$ 4447674,42"
2024-06-20 00:00:00,24080400006633,Judiciário,24003432915,53878144000101,Fundo Mun Prot Defesa Civil Canudos do Vale,Canudos do Vale,"R$ 784883,72"
2024-06-20 00:00:00,24080400006633,Judiciário,24003432943,23527728000171,Fundo Mun Defesa Civil Passo do Sobrado,Passo do Sobrado,"R$ 784883,72"
2024-06-20 00:00:00,24080400006633,Judiciário,24003433001,55114281000103,Fundo Mun Defesa Civl de Relvado,Relvado,"R$ 784883,72"
2024-06-20 00:00:00,24080400006633,Judiciário,24003433092,53169431000142,Fundo Mun Defesa Civil de Veranopolis,Veranopolis,"R$ 1831395,35"
2024-06-20 00:00:00,24080400006684,Tesouro,24003461034,55286824000161,Fundo Mun Prot e Defesa Civil de Canoas,Canoas,"R$ 200000,00"
2024-06-19 00:00:00,24080400006374,Judiciário,24003416888,53165223000175,Fundo Mun Defesa Civil Agudo,Agudo,"R$ 1308139,53"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417034,52917070000102,Fundo Mun Defesa Civil Barra do Rio Azul,Barra do Rio Azul,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417068,53182772000158,Fundo Mun Prot Defesa Civil Coqueiro Baixo,Coqueiro Baixo,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417147,55244681000125,Fundo Mun Defesa Civil de Dona Francisca,Dona Francisca,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417175,53181006000179,Pref Mun de Pareci Novo,Pareci Novo,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417208,14332561000100,Fundo Mun de Defesa Civil de Parobe,Parobe,"R$ 2877906,98"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417243,53076012000166,Pref Mun de Ponte Preta,Ponte Preta,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417269,55384824000102,Fundo Mun Defesa Civil Sao Joao do Polesine,Sao Joao do Polesine,"R$ 784883,72"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417298,14129149000180,Pref Mun de Taquara,Taquara,"R$ 2877906,98"
2024-06-19 00:00:00,24080400006374,Judiciário,24003417322,53140382000115,Fundo Mun de Defesa Civil Vespasiano Correa,Vespasiano Correa,"R$ 784883,72"
2024-06-19 00:00:00,24080400006498,Judiciário,24003402865,53180445000167,Pref Mun de Cachoeira do Sul,Cachoeira do Sul,"R$ 3401162,79"
2024-06-19 00:00:00,24080400006498,Judiciário,24003402994,16790700000167,Fundo Mun de Defesa Civil de Estrela,Estrela,"R$ 2093023,26"
2024-06-19 00:00:00,24080400006498,Judiciário,24003407321,53157946000122,Pref Mun de Montenegro,Montenegro,"R$ 3139534,88"
2024-06-19 00:00:00,24080400006498,Judiciário,24003407470,53181422000177,Fundo Mun Defesa Civil de Passa Sete,Passa Sete,"R$ 784883,72"
2024-06-19 00:00:00,24080400006498,Judiciário,24003412083,54173568000133,Fundo Mun Prot Defesa Civil Restinga Seca,Restinga Seca,"R$ 1308139,53"
2024-06-19 00:00:00,24080400006498,Judiciário,24003412251,53178538000157,Fundo Mun Prot Defesa Civil Roca Sales,Roca Sales,"R$ 1046511,63"
2024-06-19 00:00:00,24080400006498,Judiciário,24003412504,17963982000110,Fundo Mun Prot Defesa Civil de Rolante,Rolante,"R$ 1569767,44"
2024-06-19 00:00:00,24080400006498,Judiciário,24003414556,54060951000185,Fundo Mun Defesa Civil de Santa Maria Fumdec,Santa Maria,"R$ 5232558,14"
2024-06-19 00:00:00,24080400006498,Judiciário,24003414720,18929543000153,Fundo Mun da Defesa Civil de Santa Terez,Santa Tereza,"R$ 1569767,44"
2024-06-19 00:00:00,24080400006498,Judiciário,24003414824,55080859000140,Fundo Mun Defesa Civil Sao Jose do Herval,Sao Jose do Herval,"R$ 784883,72"
2024-06-19 00:00:00,24080400006498,Judiciário,24003415102,53459561000110,Fundo Mun Defesa Civil Sao Martinho da Serra,Sao Martinho da Serra,"R$ 784883,72"
2024-06-19 00:00:00,24080400006498,Judiciário,24003415318,53093386000190,Pref Mun de Severiano de Almeida,Severiano de Almeida,"R$ 784883,72"
2024-06-19 00:00:00,24080400006498,Judiciário,24003415501,16418210000134,Pref Mun de Taquari,Taquari,"R$ 1831395,35"
2024-06-19 00:00:00,24080400006498,Judiciário,24003415574,53966671000178,Fundo Mun Defesa Civil de Travesseiro,Travesseiro,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003386047,18687035000106,Pref Mun de Candelaria,Candelaria,"R$ 1831395,35"
2024-06-19 00:00:00,24080400006510,Judiciário,24003386397,53572821000169,Fundo Mun Prot Defesa Civil de Caxias do Sul,Caxias do Sul,"R$ 5232558,14"
2024-06-19 00:00:00,24080400006510,Judiciário,24003387819,23570124000108,Fundo Mun de Defesa Civil de Cerro Branco,Cerro Branco,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003388199,18392493000118,Fundo Mun de Defesa Civil Esteio,Esteio,"R$ 3401162,79"
2024-06-19 00:00:00,24080400006510,Judiciário,24003388516,19371397000156,Fundo Mun Defesa Civil de Guapore,Guapore,"R$ 1831395,35"
2024-06-19 00:00:00,24080400006510,Judiciário,24003389011,14901264000120,Fundo Mun Defesa Civil de Igrejinha,Igrejinha,"R$ 2093023,26"
2024-06-19 00:00:00,24080400006510,Judiciário,24003389303,15589183000108,Fundo Mun Defesa Civil de Maquine,Maquine,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003389543,54324554000173,Fundo Mun Protecao e Defesa Civil Nova Palma,Nova Palma,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003389838,53853418000108,Fundo Municipal Defesa Civil de Paraiso do Sul,Paraiso do Sul,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003390051,55149457000154,Fundo Mun Defesa Civil Pinhal Grande,Pinhal Grande,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003390230,26971029000104,Fundo Municipal Para Defesa Civil - Fumdec,Rio Grande,"R$ 5232558,14"
2024-06-19 00:00:00,24080400006510,Judiciário,24003390453,53127723000112,Pref Mun de Rio Pardo,Rio Pardo,"R$ 2093023,26"
2024-06-19 00:00:00,24080400006510,Judiciário,24003390775,16812367000140,Fundo Mun Defesa Civil Sao Lourenco do Sul,Sao Lourenco do Sul,"R$ 2354651,16"
2024-06-19 00:00:00,24080400006510,Judiciário,24003390957,52996083000114,Pref Mun de Sao Sebastiao do Cai,Sao Sebastiao do Cai,"R$ 1831395,35"
2024-06-19 00:00:00,24080400006510,Judiciário,24003391165,53132337000119,Pref Mun de Sao Vendelino,Sao Vendelino,"R$ 784883,72"
2024-06-19 00:00:00,24080400006510,Judiciário,24003391362,53209348000150,Fundo Mun Defesa Civil Sapucaia do Sul,Sapucaia do Sul,"R$ 4709302,33"
2024-06-19 00:00:00,24080400006510,Judiciário,24003391578,28132522000166,Fundo Mun Defesa Civil de Sinimbu,Sinimbu,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003309630,19235388000138,Fundo Mun Prot Def Civil Arroio do Meio,Arroio do Meio,"R$ 1569767,44"
2024-06-18 00:00:00,24080400006315,Judiciário,24003310546,53163925000110,Fundo Mun Defesa Civil de Arroio do Tigre,Arroio do Tigre,"R$ 1046511,63"
2024-06-18 00:00:00,24080400006315,Judiciário,24003310612,18765582000162,Fundo Mun Defesa Civil Bom Principio,Bom Principio,"R$ 1046511,63"
2024-06-18 00:00:00,24080400006315,Judiciário,24003310691,53133549000110,Fundo Mun Defesa Civil de Colinas,Colinas,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003310801,53179414000196,Pref Mun de Cotipora,Cotipora,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003311610,53106929000166,Fundo Mun Defesa Civil Cruzeiro do Sul,Cruzeiro do Sul,"R$ 1046511,63"
2024-06-18 00:00:00,24080400006315,Judiciário,24003311666,31373873000173,Fundo Mun Prot Defesa Civil Doutor Ricardo,Doutor Ricardo,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003311753,52938072000188,Fundo Mun Prot Defesa Civil Faxinal do Soturno,Faxinal do Soturno,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003311790,53127203000100,Fundo Mun Prot Defesa Civil de Feliz,Feliz,"R$ 1308139,53"
2024-06-18 00:00:00,24080400006315,Judiciário,24003312015,23511156000132,Imigrante Fundo Mun de Defesa Civil,Imigrante,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003313967,53163849000142,Pref Mun de Marques de Souza,Marques de Souza,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003314715,55152962000158,Fundo Mun Defesa Civil de Novo Hamburgo,Novo Hamburgo,"R$ 5232558,14"
2024-06-18 00:00:00,24080400006315,Judiciário,24003315502,23258357000170,Pref Mun de Sao Valentim do Sul,Sao Valentim do Sul,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003317647,54228724000116,Fundo Mun de Defesa Civil Putinga,Putinga,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003320377,53165091000181,Pref Mun de Segredo,Segredo,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003320403,55118337000190,Fundo Mun Defesa Civilfundec Silveira Martins,Silveira Martins,"R$ 784883,72"
2024-06-18 00:00:00,24080400006315,Judiciário,24003322282,53209898000179,Fundo Mun de Defesa Civil de Sobradinho Fumdec,Sobradinho,"R$ 1308139,53"
2024-06-18 00:00:00,24080400006315,Judiciário,24003322314,55043182000170,Fundo Mun de Defesa Civil Fumdec,Triunfo,"R$ 1831395,35"
2024-06-18 00:00:00,24080400006315,Judiciário,24003322355,55097292000114,Fundo Mun Protecao e Defesa Civil de Vera Cruz,Vera Cruz,"R$ 1831395,35"
2024-06-17 00:00:00,24080400006269,Tesouro,24003285916,23570124000108,Fundo Mun de Defesa Civil de Cerro Branco,Cerro Branco,"R$ 350000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003285987,53179688000185,Pref Mun de Faxinalzinho,Faxinalzinho,"R$ 150000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286014,53208531000130,Fundo Mun Prot Defesa Civil de Mato Castelhano,Mato Castelhano,"R$ 150000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286108,14983970000169,Fundo Mun Defesa Civil Novo Cabrais,Novo Cabrais,"R$ 150000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286170,55157932000134,Fundo Mun Defesa Civil Quevedos,Quevedos,"R$ 150000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286252,54173568000133,Fundo Mun Prot Defesa Civil Restinga Seca,Restinga Seca,"R$ 350000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286287,53175986000105,Fundo Mun da Defesa Civil de Sao Jose do Norte,Sao Jose do Norte,"R$ 350000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286334,53209348000150,Fundo Mun Defesa Civil Sapucaia do Sul,Sapucaia do Sul,"R$ 350000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286388,53966671000178,Fundo Mun Defesa Civil de Travesseiro,Travesseiro,"R$ 350000,00"
2024-06-17 00:00:00,24080400006269,Tesouro,24003286397,53140382000115,Fundo Mun de Defesa Civil Vespasiano Correa,Vespasiano Correa,"R$ 350000,00"
2024-06-14 00:00:00,24080400006277,Tesouro,24003284932,53204778000189,Fundo Mun Prot Def Civil Fumpdec Arvorezinha,Arvorezinha,"R$ 150000,00"
2024-06-14 00:00:00,24080400006277,Tesouro,24003285019,53195877000141,Fundo Mun de Protecao de Defesa Civil Fumpdec,Campo Bom,"R$ 350000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003260603,55132251000111,Fundo Mun Defesa Civil de Ibarama,Ibarama,"R$ 350000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003260621,52998256000133,Pref Mun de Itatiba do Sul,Itatiba do Sul,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003260862,55085306000180,Fundo Mun Defesa Civil de Lagoa Bonita do Sul,Lagoa Bonita do Sul,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003260958,53076012000166,Pref Mun de Ponte Preta,Ponte Preta,"R$ 350000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003261615,55114281000103,Fundo Mun Defesa Civl de Relvado,Relvado,"R$ 350000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003261671,53147380000158,Pref Mun de Santana da Boa Vista,Santana da Boa Vista,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003262557,55149498000140,Fundo Mun Defesa Civil Sao Francisco de Paula,Sao Francisco de Paula,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003262715,28185057000121,Fundo Mun Protecao Defesa Civil Sao Jose do Su,Sao Jose do Sul,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003262748,53180176000139,Pref Mun de Tiradentes do Sul,Tiradentes do Sul,"R$ 150000,00"
2024-06-13 00:00:00,24080400006196,Tesouro,24003262850,20717448000138,Pref Mun de Vale Real,Vale Real,"R$ 150000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003263266,53048472000180,Pref Mun de Arambare,Arambare,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265427,53179688000185,Pref Mun de Faxinalzinho,Faxinalzinho,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265482,20510741000120,Pref Mun de Getulio Vargas,Getulio Vargas,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265580,53039546000112,Pref Mun de Novo Machado,Novo Machado,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265596,55312117000100,Fundo Mun Defesa Civil de Paverama,Paverama,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265628,55384824000102,Fundo Mun Defesa Civil Sao Joao do Polesine,Sao Joao do Polesine,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003265653,20717448000138,Pref Mun de Vale Real,Vale Real,"R$ 200000,00"
2024-06-13 00:00:00,24080400006242,Tesouro,24003270613,53164225000140,Pref Mun de Vacaria,Vacaria,"R$ 200000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003284967,28819730000138,Fundo Munic Defesa Civil Bento Gonçalves,Bento Goncalves,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003284995,53099135000112,Fundo Mun Defesa Civil de Camargo,Camargo,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285068,19371397000156,Fundo Mun Defesa Civil de Guapore,Guapore,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285110,55149457000154,Fundo Mun Defesa Civil Pinhal Grande,Pinhal Grande,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285136,53203245000182,Pref Mun de Pontao,Pontao,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285155,53127723000112,Pref Mun de Rio Pardo,Rio Pardo,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285225,53652760000140,Pref Mun de Santo Angelo,Santo Angelo,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285251,55384824000102,Fundo Mun Defesa Civil Sao Joao do Polesine,Sao Joao do Polesine,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285327,19116538000194,Pref Mun de Sao Jose das Missoes,Sao Jose das Missoes,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285350,53072595000157,Fundo Mun Defesa Civil de Sao Valentim,Sao Valentim,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285374,53165091000181,Pref Mun de Segredo,Segredo,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285408,55118337000190,Fundo Mun Defesa Civilfundec Silveira Martins,Silveira Martins,"R$ 350000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285498,53146533000142,Fundo Munic da Defesa Civil Soledade,Soledade,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285551,55267865000100,Fundo Mun Defesa Civil de Bozano,Bozano,"R$ 150000,00"
2024-06-13 00:00:00,24080400006277,Tesouro,24003285734,15041549000100,Coord Mun Defesa Civil de Catuipe,Catuipe,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003229983,53170730000105,Pref Mun de Alto Feliz,Alto Feliz,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230001,53053478000146,Pref Mun de Campos Borges,Campos Borges,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230020,53321989000100,Pref Mun de Coronel Pilar,Coronel Pilar,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230042,53133824000104,Fundo Mun Defesa Civil de Jaguari,Jaguari,"R$ 350000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230065,52992602000176,Pref Mun de Nova Alvorada,Nova Alvorada,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230099,53204598000105,Pref Mun de Pantano Grande,Pantano Grande,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230264,53119508000170,Pref Porto Xavier,Porto Xavier,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230296,53738783000171,Pref Mun de Quinze de Novembro,Quinze de Novembro,"R$ 150000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230351,53132337000119,Pref Mun de Sao Vendelino,Sao Vendelino,"R$ 350000,00"
2024-06-12 00:00:00,24080400005998,Tesouro,24003230390,53015949000121,Pref Mun de Tupandi,Tupandi,"R$ 150000,00"
2024-06-12 00:00:00,24080400006129,Tesouro,24003227654,53088592000101,Pref Mun de Cacique Doble,Cacique Doble,"R$ 150000,00"
2024-06-12 00:00:00,24080400006129,Tesouro,24003227725,53201319000141,Pref Mun de Chiapetta,Chiapetta,"R$ 150000,00"
